Operation Name,Operation Type,Address,City,Postal Code,Total Floor Area,Unit1,Average Hours Per Week,Annual Flow,Electricity,Unit2,Natural Gas,Unit3,Fuel Oil 1 & 2,Unit4,Fuel Oil 4 & 6,Unit5,Propane,Unit6,Coal,Unit7,Wood,Unit8,District Heat,Unit9,Renewable1,Emission Factor1,District Cool,Unit10,Renewable2,Emission Factor2,GHG Emissions (Kg),Energy Intensity (ekWh/sqft),Energy Intensity (ekWh/Mega Litres),Comments,lat,lng
FIRE HALL # 04,Fire stations and associated offices and facilities,807 COLBORNE ST,London,N6A 3Z8,4418.0,Square feet,168,0.0,76110.99,kWh,,Cubic Meter,0.0,Litre,0.0,Litre,0.0,Litre,0.0,Metric Tonne,0.0,Metric Tonne,0.0,Giga Joule,,,0.0,Giga Joule,,,,  35 ,,,42.999573999999996,-81.24660240000001
FIRE HALL # 05,Fire stations and associated offices and facilities,751 DEVERON CRES,London,N5Z 5E6,8120.0,Square feet,168,0.0,82130.57,kWh,,Cubic Meter,0.0,Litre,0.0,Litre,0.0,Litre,0.0,Metric Tonne,0.0,Metric Tonne,0.0,Giga Joule,,,0.0,Giga Joule,,,,  27 ,,,42.9630559,-81.19554000000001
FIRE HALL # 06,Fire stations and associated offices and facilities,590 OXFORD ST W,London,N6H 1T9,9666.0,Square feet,168,0.0,90304.24,kWh,,Cubic Meter,0.0,Litre,0.0,Litre,0.0,Litre,0.0,Metric Tonne,0.0,Metric Tonne,0.0,Giga Joule,,,0.0,Giga Joule,,,,  32 ,,,42.98349879999999,-81.2933117666667
FIRE HALL # 07,Fire stations and associated offices and facilities,1295 WEBSTER ST,London,N5V 3P8,6594.0,Square feet,168,0.0,49471.9,kWh,,Cubic Meter,0.0,Litre,0.0,Litre,0.0,Litre,0.0,Metric Tonne,0.0,Metric Tonne,0.0,Giga Joule,,,0.0,Giga Joule,,,,  31 ,,,43.023386,-81.212058
FIRE HALL # 08,Fire stations and associated offices and facilities,1565 WESTERN RD,London,N6G 1H5,6594.0,Square feet,168,0.0,61395.17,kWh,,Cubic Meter,0.0,Litre,0.0,Litre,0.0,Litre,0.0,Metric Tonne,0.0,Metric Tonne,0.0,Giga Joule,,,0.0,Giga Joule,,,,  37 ,,,43.020373,-81.279351
FIRE HALL # 09,Fire stations and associated offices and facilities,746 WELLINGTON RD,London,N6C 4R2,15388.0,Square feet,168,0.0,125673.19,kWh,,Cubic Meter,0.0,Litre,0.0,Litre,0.0,Litre,0.0,Metric Tonne,0.0,Metric Tonne,0.0,Giga Joule,,,0.0,Giga Joule,,,,  24 ,,,42.948062781145204,-81.22765730375059
FIRE HALL # 10,Fire stations and associated offices and facilities,2125 TRAFALGAR ST,London,N5V 4Z7,9063.0,Square feet,168,0.0,116282.66,kWh,,Cubic Meter,0.0,Litre,0.0,Litre,0.0,Litre,0.0,Metric Tonne,0.0,Metric Tonne,0.0,Giga Joule,,,0.0,Giga Joule,,,,  35 ,,,42.9829737,-81.2031709
FIRE HALL # 11,Fire stations and associated offices and facilities,7109 WESTMINSTER DR,London,N6P 1N4,10187.0,Square feet,168,0.0,88559.97,kWh,,Cubic Meter,0.0,Litre,0.0,Litre,0.0,Litre,0.0,Metric Tonne,0.0,Metric Tonne,0.0,Giga Joule,,,0.0,Giga Joule,,,,  32 ,,,42.8982734,-81.2387878
FIRE HALL # 12,Fire stations and associated offices and facilities,275 BOLER RD,London,N6K 2J9,12000.0,Square feet,168,0.0,252605.83,kWh,,Cubic Meter,0.0,Litre,0.0,Litre,0.0,Litre,0.0,Metric Tonne,0.0,Metric Tonne,0.0,Giga Joule,,,0.0,Giga Joule,,,,  55 ,,,42.9616615030818,-81.333220045932
FIRE HALL # 12-GREY BOX SEASONAL,Fire stations and associated offices and facilities,275 BOLER RD,London,N6K 2J9,100.0,Square feet,168,0.0,13.39,kWh,,Cubic Meter,0.0,Litre,0.0,Litre,0.0,Litre,0.0,Metric Tonne,0.0,Metric Tonne,0.0,Giga Joule,,,0.0,Giga Joule,,,1.0,  0 ,,,42.9616615030818,-81.333220045932
FIRE HALL # 13,Fire stations and associated offices and facilities,790 FANSHAWE PK RD E,London,N5X 1L5,4400.0,Square feet,168,0.0,35700.48,kWh,,Cubic Meter,0.0,Litre,0.0,Litre,0.0,Litre,0.0,Metric Tonne,0.0,Metric Tonne,0.0,Giga Joule,,,0.0,Giga Joule,,,,  19 ,,,43.037236,-81.24736899999999
FIRE HALL # 14,Fire stations and associated offices and facilities,2225 HYDE PARK RD,London,N6H 5K2,8429.0,Square feet,168,0.0,71243.43,kWh,,Cubic Meter,0.0,Litre,0.0,Litre,0.0,Litre,0.0,Metric Tonne,0.0,Metric Tonne,0.0,Giga Joule,,,0.0,Giga Joule,,,,  19 ,,,43.0150149747001,-81.3404012587838
CARLING ARENA,Indoor ice rinks,675 GROSVENOR ST,London,N5Y 3T5,52390.0,Square feet,126,0.0,991494.71,kWh,,Cubic Meter,0.0,Litre,0.0,Litre,0.0,Litre,0.0,Metric Tonne,0.0,Metric Tonne,0.0,Giga Joule,,,0.0,Giga Joule,,,,  38 ,,,43.005562,-81.23405600000001
FARQUHARSON ARENA,Indoor ice rinks,411 TECUMSEH AVE E,London,N6C 1T4,38573.0,Square feet,126,0.0,686768.45,kWh,,Cubic Meter,0.0,Litre,0.0,Litre,0.0,Litre,0.0,Metric Tonne,0.0,Metric Tonne,0.0,Giga Joule,,,0.0,Giga Joule,,,,  27 ,,,42.96961294,-81.241548645
GLEN CAIRN ARENA & POOL,Indoor ice rinks,370 CHIPPENDALE CRES,London,N5Z 3G2,29370.0,Square feet,126,0.0,469494.68,kWh,,Cubic Meter,0.0,Litre,0.0,Litre,0.0,Litre,0.0,Metric Tonne,0.0,Metric Tonne,0.0,Giga Joule,,,0.0,Giga Joule,,,,  31 ,,,42.9633598730562,-81.21126486234542
KINSMEN ARENA SPLASH PAD,Indoor ice rinks,20 GRANVILLE ST,London,N6H 1J3,56520.0,Square feet,126,0.0,1039617.68,kWh,,Cubic Meter,0.0,Litre,0.0,Litre,0.0,Litre,0.0,Metric Tonne,0.0,Metric Tonne,0.0,Giga Joule,,,0.0,Giga Joule,,,,  42 ,,,42.987543200000005,-81.2646583
LAMBETH ARENA,Indoor ice rinks,7112  BEATTIE ST,London,N6P 1A2,38519.0,Square feet,126,0.0,690525.78,kWh,,Cubic Meter,0.0,Litre,0.0,Litre,0.0,Litre,0.0,Metric Tonne,0.0,Metric Tonne,0.0,Giga Joule,,,0.0,Giga Joule,,,,  18 ,,,42.90970010680871,-81.30450357454059
MEDWAY ARENA & SPLASH,Indoor ice rinks,119 SHERWOOD FOREST SQ,London,N6G 2C3,25022.0,Square feet,126,0.0,469131.93,kWh,,Cubic Meter,0.0,Litre,0.0,Litre,0.0,Litre,0.0,Metric Tonne,0.0,Metric Tonne,0.0,Giga Joule,,,0.0,Giga Joule,,,,  55 ,,,43.003394333333304,-81.304071
NICHOLS ARENA,Indoor ice rinks,799 HOMEVIEW RD,London,N6C 5S6,75560.0,Square feet,126,0.0,2002974.42,kWh,,Cubic Meter,0.0,Litre,0.0,Litre,0.0,Litre,0.0,Metric Tonne,0.0,Metric Tonne,0.0,Giga Joule,,,0.0,Giga Joule,,,,  44 ,,,42.942868700000005,-81.2524955
OAKRIDGE ARENA-SPL PAD-POOL,Indoor ice rinks,825 VALETTA,London,N6H 2Z2,29989.0,Square feet,126,0.0,392108.46,kWh,,Cubic Meter,0.0,Litre,0.0,Litre,0.0,Litre,0.0,Metric Tonne,0.0,Metric Tonne,0.0,Giga Joule,,,0.0,Giga Joule,,,,  31 ,,,42.9753397401807,-81.30554407233409
SILVERWOOD ARENA,Indoor ice rinks,50 SYCAMORE ST,London,N5Z 1K8,25032.0,Square feet,126,0.0,270271.9,kWh,,Cubic Meter,0.0,Litre,0.0,Litre,0.0,Litre,0.0,Metric Tonne,0.0,Metric Tonne,0.0,Giga Joule,,,0.0,Giga Joule,,,,  22 ,,,42.98324692,-81.20611992
ARGYLE ARENA,Indoor recreational facilities,1948 WAVELL ST,London,N5V 1P4,49260.0,Square feet,126,0.0,1065479.68,kWh,,Cubic Meter,0.0,Litre,0.0,Litre,0.0,Litre,0.0,Metric Tonne,0.0,Metric Tonne,0.0,Giga Joule,,,0.0,Giga Joule,,,,  45 ,,,43.00020894992579,-81.16855024517321
STRONACH ARENA & POOL & SPLASH,Indoor recreational facilities,1221 SANDFORD,London,N5V 2J8,76692.0,Square feet,126,0.0,1640024.43,kWh,,Cubic Meter,0.0,Litre,0.0,Litre,0.0,Litre,0.0,Metric Tonne,0.0,Metric Tonne,0.0,Giga Joule,,,0.0,Giga Joule,,,,  40 ,,,43.020539,-81.203634
CANADA GAMES AQUATIC CTR,Indoor swimming pools,1045 WONDERLAND RD N,London,N6G 2Y9,51248.0,Square feet,126,0.0,2005738.44,kWh,,Cubic Meter,0.0,Litre,0.0,Litre,0.0,Litre,0.0,Metric Tonne,0.0,Metric Tonne,0.0,Giga Joule,,,0.0,Giga Joule,,,,  69 ,,,43.0028073343031,-81.30254588682091
CARLING HEIGHTS OCC-POOL (Internal meter),Indoor swimming pools,654 ELIZABETH ST,London,N5Y 6L3,11690.0,Square feet,126,0.0,1014182.69,kWh,,Cubic Meter,0.0,Litre,0.0,Litre,0.0,Litre,0.0,Metric Tonne,0.0,Metric Tonne,0.0,Giga Joule,,,0.0,Giga Joule,,,,  87 ,,,42.9987718,-81.233576
SOUTH LONDON POOL - TVDSB,Indoor swimming pools,565 BRADLEY AVE,London,N63 3Z8,18116.0,Square feet,126,0.0,669354.61,kWh,,Cubic Meter,0.0,Litre,0.0,Litre,0.0,Litre,0.0,Metric Tonne,0.0,Metric Tonne,0.0,Giga Joule,,,0.0,Giga Joule,,,,  75 ,,,42.934163899999994,-81.23625390000001
ADELAIDE OPS CTRE - 1153,"Storage facilities where equipment or vehicles are maintained, repaired or stored",1153 ADELAIDE ST N,London,N5Y 2N4,25685.0,Square feet,168,0.0,371534.77,kWh,,Cubic Meter,0.0,Litre,0.0,Litre,0.0,Litre,0.0,Metric Tonne,0.0,Metric Tonne,0.0,Giga Joule,,,0.0,Giga Joule,,,,  67 ,,,43.023021,-81.248902
ADMIN-PCP,"Storage facilities where equipment or vehicles are maintained, repaired or stored",3901 WEST GRAHAM PL,London,N6P 1G4,825.0,Square feet,168,0.0,57694.78,kWh,,Cubic Meter,0.0,Litre,0.0,Litre,0.0,Litre,0.0,Metric Tonne,0.0,Metric Tonne,0.0,Giga Joule,,,0.0,Giga Joule,,,,  70 ,,,42.9161701,-81.3205858
AJ TYLER - MAIN BLDG & (E) WATER/SEWER BLDG,"Storage facilities where equipment or vehicles are maintained, repaired or stored",663 BATHURST ST,London,N5Z 1P8,10068.0,Square feet,50,0.0,760000.94,kWh,,Cubic Meter,0.0,Litre,0.0,Litre,0.0,Litre,0.0,Metric Tonne,0.0,Metric Tonne,0.0,Giga Joule,,,0.0,Giga Joule,,,,  145 ,,,42.984855200000005,-81.2304173
AJ TYLER BLDG -# 1 WATER STORAGE,"Storage facilities where equipment or vehicles are maintained, repaired or stored",663 BATHURST ST,London,N5Z 1P8,6200.0,Square feet,50,0.0,21742.31,kWh,,Cubic Meter,0.0,Litre,0.0,Litre,0.0,Litre,0.0,Metric Tonne,0.0,Metric Tonne,0.0,Giga Joule,,,0.0,Giga Joule,,,,  26 ,,,42.984855200000005,-81.2304173
AJ TYLER BLDG- STORES BLDG,"Storage facilities where equipment or vehicles are maintained, repaired or stored",663 BATHURST ST,London,N5Z 1P8,1643.0,Square feet,50,0.0,216.53,kWh,,Cubic Meter,0.0,Litre,0.0,Litre,0.0,Litre,0.0,Metric Tonne,0.0,Metric Tonne,0.0,Giga Joule,,,0.0,Giga Joule,,,,  750 ,,,42.984855200000005,-81.2304173
AJ TYLER BLDG-# 2 SEWER STORAGE,"Storage facilities where equipment or vehicles are maintained, repaired or stored",663 BATHURST ST,London,N5Z 1P8,6200.0,Square feet,50,0.0,39422.91,kWh,,Cubic Meter,0.0,Litre,0.0,Litre,0.0,Litre,0.0,Metric Tonne,0.0,Metric Tonne,0.0,Giga Joule,,,0.0,Giga Joule,,,,  37 ,,,42.984855200000005,-81.2304173
AJ TYLER BLDG-WATER/SEWER BLDG,"Storage facilities where equipment or vehicles are maintained, repaired or stored",663 BATHURST ST,London,N5Z 1P8,6000.0,Square feet,50,0.0,0.0,kWh,,Cubic Meter,0.0,Litre,0.0,Litre,0.0,Litre,0.0,Metric Tonne,0.0,Metric Tonne,0.0,Giga Joule,,,0.0,Giga Joule,,,,  14 ,,,42.984855200000005,-81.2304173
CAVENDISH OPS CTRE,"Storage facilities where equipment or vehicles are maintained, repaired or stored",136 CAVENDISH CRES,London,N6H 1A6,850.0,Square feet,168,0.0,11044.51,kWh,,Cubic Meter,0.0,Litre,0.0,Litre,0.0,Litre,0.0,Metric Tonne,0.0,Metric Tonne,0.0,Giga Joule,,,0.0,Giga Joule,,,,  40 ,,,42.980429724864294,-81.2671149869268
EXETER RD OC,"Storage facilities where equipment or vehicles are maintained, repaired or stored",707 EXETER RD,London,N6E 1L3,57100.0,Square feet,126,0.0,680431.75,kWh,,Cubic Meter,0.0,Litre,0.0,Litre,0.0,Litre,0.0,Metric Tonne,0.0,Metric Tonne,0.0,Giga Joule,,,0.0,Giga Joule,,,,  26 ,,,42.925397600000004,-81.22104990000001
MCMANUS BOATHOUSE,"Storage facilities where equipment or vehicles are maintained, repaired or stored",199 WONDERLAND RD S,London,N6K 3T3,6127.0,Square feet,60,0.0,25580.18,kWh,,Cubic Meter,0.0,Litre,0.0,Litre,0.0,Litre,0.0,Metric Tonne,0.0,Metric Tonne,0.0,Giga Joule,,,0.0,Giga Joule,,,,  20 ,,,42.9702105,-81.2925583
OXFORD OPS CTRE,"Storage facilities where equipment or vehicles are maintained, repaired or stored",1570 OXFORD ST W,London,N6H 1W2,4065.0,Square feet,80,0.0,8050.045987,kWh,,Cubic Meter,0.0,Litre,0.0,Litre,0.0,Litre,0.0,Metric Tonne,0.0,Metric Tonne,0.0,Giga Joule,,,0.0,Giga Joule,,,,  40 ,,,42.971562,-81.3345411
ROSE GARDEN - OFFICE/STORAGE,"Storage facilities where equipment or vehicles are maintained, repaired or stored",645 SPRINGBANK DR,London,N6K 4T1,6240.0,Square feet,70,0.0,53504.7,kWh,,Cubic Meter,0.0,Litre,0.0,Litre,0.0,Litre,0.0,Metric Tonne,0.0,Metric Tonne,0.0,Giga Joule,,,0.0,Giga Joule,,,,  21 ,,,42.9619785428571,-81.2967508821429
STORAGE BUILDING,"Storage facilities where equipment or vehicles are maintained, repaired or stored",1220 ADELAIDE ST N,London,N5Y 2N4,2440.0,Square feet,70,0.0,17022.3,kWh,,Cubic Meter,0.0,Litre,0.0,Litre,0.0,Litre,0.0,Metric Tonne,0.0,Metric Tonne,0.0,Giga Joule,,,0.0,Giga Joule,,,,  7 ,,,43.0114376,-81.24279609999999
WILTON GROVE STORAGE,"Storage facilities where equipment or vehicles are maintained, repaired or stored",1554 WILTON GROVE,London,N6N 1M4,21900.0,Square feet,70,0.0,23814.73,kWh,,Cubic Meter,0.0,Litre,0.0,Litre,0.0,Litre,0.0,Metric Tonne,0.0,Metric Tonne,0.0,Giga Joule,,,0.0,Giga Joule,,,,  4 ,,,42.9344818,-81.20823809999999
